	faith_pd
10317.000044550.7852	16.14359
10317.000046596.4033	13.94148
10317.000035483.3098	17.68219
10317.000087151.48742	15.54617
10317.000014347.2921	10.658430000000001
10317.000014006.2911	14.67085
10317.000042928.25501	18.06338
10317.000029236.3022	22.66991
10317.000012088.2932	10.76562
10317.000049989.4491	17.92719
10317.000082543.42298	12.619349999999997
10317.000060229.33800	14.21875
10317.000101297.56079	13.929869999999998
10317.000034247.2982	12.677199999999997
10317.000032748.32981	14.07049
10317.000022256.25370	13.50066
10317.000070735.30606	17.33876
10317.000097940.56079	8.034410000000001
10317.000001542.45578	12.734630000000001
10317.000069767.26478	16.67899
10317.000079025.48742	16.814610000000002
10317.000039585.25370	14.456089999999998
10317.000003719.2911	7.0479
10317.000007090.2812	7.9505799999999995
10317.000002859.2948	10.765279999999997
10317.000035460.3098	8.14612
10317.000008194.2907	13.11787
10317.000008957A.2946	17.77252
10317.000012152.2932	9.357109999999999
10317.000079429.52698	8.255829999999998
10317.000028819.25370	11.624519999999999
10317.000015504.3020	6.4981599999999995
10317.000001209.2946	12.01198
10317.000020085.25370	10.43084
10317.000065494.33800	12.177489999999999
10317.000027323.3022	19.103379999999998
10317.000003221.2946	10.03623
10317.000058622.26531	19.70822
10317.000050256.26531	19.32398
10317.000022341.2988	14.322530000000002
10317.000097754.56079	20.28924
10317.000038274.26531	12.708599999999999
10317.000036086.4016	14.722550000000002
10317.000047394.25501	22.665750000000003
10317.000033482.4016	7.69181
10317.000020763.4583	19.93937
10317.000022017.2988	21.66726
10317.000004236.2960	21.81647
10317.000031057.2982	16.009449999999998
10317.000002651.2946	10.102889999999999
10317.000013881.2932	7.55988
10317.000002889.2988	16.91006
10317.000030405.4016	15.616239999999998
10317.000046433.25853	17.47053
10317.000040323.3516	12.82742
10317.000072320.53379	9.739389999999998
10317.000071847.45578	19.56044
10317.000015394.2919	7.8095
10317.000030045.3099	14.161819999999997
10317.000076510.51570	7.51257
10317.000030750.3099	10.35666
10317.000084627.42298	13.891319999999997
10317.000012887.2917	18.412029999999998
10317.000089968.51570	13.814440000000001
10317.000067756.26479	14.65388
10317.000026516.25501	14.94411
10317.000066498.42298	7.13343
10317.000023127.3020	9.119789999999998
10317.000050221.26531	17.54161
10317.000017330.2923	15.745420000000001
10317.000004292.4583	6.11945
10317.000059965.30606	17.50741
10317.000050385.46739	11.316220000000001
10317.000068414.51570	16.736420000000003
10317.000046609.4033	6.983280000000001
10317.000007324.26485	7.5910400000000005
10317.000062954.25370	11.035039999999999
10317.000092892.54638	13.261429999999997
10317.000097620.54638	13.86595
10317.000040414.4583	20.78641
10317.000037575.3099	17.15236
10317.000063071.25370	15.3681
10317.000035351.2982	13.802399999999999
10317.000009556.2909	16.210010000000004
10317.000015180.2919	21.261319999999998
10317.000011984.3020	15.920109999999998
10317.000066867.26480	23.801620000000003
10317.000009724.2913	13.668989999999997
10317.000010875.2917	9.332130000000001
10317.000027295.3099	18.23455
10317.000089514.48742	16.587759999999996
10317.000046890.4033	16.54899
10317.000022954.3018	20.28858
10317.000059220.26478	15.011719999999999
10317.000063325.26480	12.839129999999997
10317.000031088.3099	9.984399999999999
10317.000071903.50470	20.317089999999997
10317.000093553.53379	18.101999999999997
10317.000089390.53379	17.56673
10317.000062190.26480	13.987719999999998
10317.000065577.31503	20.82312
10317.000032942.26484	15.489529999999998
10317.000013056.2926	14.470619999999997
10317.000058332.25370	16.77901
10317.000082790.48742	9.39962
10317.000074447.42298	14.558229999999998
10317.000022533.3018	5.36825
10317.000066775.45578	10.49666
10317.000021286.2988	21.576150000000002
10317.000002709.2946	6.771849999999999
10317.000101239.56187	12.46128
10317.000006029.2923	15.570459999999999
10317.000079401.41931	11.38868
10317.000014379.2917	16.57509
10317.000014118.2917	11.270430000000001
10317.000053374.25501	6.233619999999999
10317.000002597.2948	7.918409999999999
10317.000073545.42298	8.94174
10317.000010894.2932	13.088189999999997
10317.000007803.2926	24.42509
10317.000067713.26479	15.45125
10317.000090017.51570	13.49042
10317.000033201.45578	10.906529999999998
10317.000059032.25862	11.70002
10317.000020429.3018	6.824490000000002
10317.000041363.3080	10.851310000000002
10317.000009675.2909	14.763860000000001
10317.000001449.2948	9.101759999999999
10317.000089496.48742	21.62229
10317.000006801.2905	9.618269999999999
10317.000002403.2946	13.49381
10317.000086610.51570	18.86991
10317.000084671.42298	10.87579
10317.000023951.3020	14.897769999999998
10317.000065807.25498	18.59386
10317.000090513.52698	9.30923
10317.000068090.26479	15.248169999999998
10317.000016177.2923	18.11446
10317.000032810.3516	15.531060000000002
10317.000073257.50470	7.78699
10317.000073845.33800	4.41034
10317.000072240.50470	5.39562
10317.000040102.25501	11.600150000000001
10317.000023251.3018	15.992149999999999
10317.000046321.7852	18.064899999999998
10317.000098682.54638	17.782320000000002
10317.000023342.2982	12.019669999999998
10317.000069243.25862	11.897259999999998
10317.000014798.2988	13.710110000000002
10317.000072010.31503	8.229500000000002
10317.000101301.56079	13.62322
10317.000079026.48742	20.06302
10317.000084521.42298	14.79729
10317.000058855.30606	17.05035
10317.000096873.62401	12.39539
10317.000030779.3099	16.078100000000003
10317.000038324.7852	18.810570000000002
10317.000020766.3020	5.4201
10317.000012707.26485	16.30876
10317.000067707.26479	15.58046
10317.000062171.25853	18.681070000000002
10317.000076283.48742	14.86591
10317.000006668.2907	15.344840000000001
10317.000066878.26478	14.929360000000003
10317.000084580.42298	18.66819
10317.000101104.56187	8.57819
10317.000100458.56079	12.574930000000002
10317.000074844.50470	12.66249
10317.000013925.2917	19.42597
10317.000049919.4491	10.72477
10317.000023273.2982	7.475869999999999
10317.000006054.2911	14.64546
10317.000039689.25853	13.21092
10317.000046895.4033	15.362960000000001
10317.000013750.2917	17.6443
10317.000027245.3022	19.32214
10317.000050249.4583	20.60277
10317.000015264.2919	15.59119
10317.000029312.2982	18.292099999999998
10317.000038024.26484	10.144280000000002
10317.000072398.51570	13.81494
10317.000033438.32981	16.45381
10317.000063194.26480	15.793949999999999
10317.000073846.33800	7.373479999999999
10317.000020109.2988	4.354430000000001
10317.000023487.2988	10.26138
10317.000031846.4491	11.520159999999999
10317.000050190.26531	6.729369999999999
10317.000059933.42298	4.400699999999999
10317.000037964.26484	17.89942
10317.000046440.25853	18.58174
10317.000015157.2921	20.48738
10317.000007487.26485	13.718380000000002
10317.000054094.7852	14.26256
10317.000013690.2923	13.80798
10317.000060033.33800	7.27111
10317.000036432.26481	9.509229999999999
10317.000004929.2907	15.481340000000001
10317.000014173.3018	5.6641699999999995
10317.000053459.7852	17.43252
10317.000071902.31503	12.502740000000001
10317.000007110.2812	5.657649999999999
10317.000039847.3516	16.425359999999998
10317.000002419.2948	7.56061
10317.000068166.30606	15.35674
10317.000031475.2982	8.303970000000001
10317.000100369.56079	19.38763
10317.000040493.3080	16.201340000000002
10317.000007783.2926	20.222659999999998
10317.000051267.26481	16.42482
10317.000029168.3099	16.560570000000002
10317.000022174.2988	18.991059999999997
10317.000039660.25862	13.442010000000002
10317.000027588.3098	7.5788400000000005
10317.000058343.25370	15.665289999999999
10317.000018426.2988	11.63639
10317.000013065.2932	13.84836
10317.000003160.2917	10.87084
10317.000036875.3098	18.809910000000002
10317.000058368.41931	16.62193
10317.000097685.54638	18.98079
10317.000006125.2907	17.458079999999995
10317.000012004.2911	17.2396
10317.000007080.2823	17.17961
10317.000091007.51570	14.59655
10317.000036738.4583	15.103600000000002
10317.000010690.2932	17.969859999999997
10317.000042654.25501	13.91302
10317.000058412.41931	15.89316
10317.000038092.26484	15.929989999999998
10317.000063193.26480	24.85692
10317.000009166.2917	19.098050000000004
10317.000076216.42298	8.188159999999998
10317.000059172.7852	11.860479999999999
10317.000030674.3099	21.100260000000002
10317.000003983.2907	10.693950000000001
10317.000039608.25853	22.97108
10317.000013808.2917	20.806540000000005
10317.000074382.45578	12.0406
10317.000020358.2988	11.875149999999998
10317.000005165.2960	22.956100000000003
10317.000007549.32954	17.207160000000002
10317.000058903.42299	15.12455
10317.000076528.51570	14.078409999999998
10317.000001346.2911	11.43228
10317.000073409.50470	11.224149999999998
10317.000030210.2982	15.895030000000002
10317.000068437.45578	10.87154
10317.000072304.41931	11.074079999999999
10317.000054137.26531	16.545989999999996
10317.000023836.3018	17.44455
10317.000036057.3099	19.03313
10317.000036967.3098	18.67143
10317.000016370.2919	14.05566
10317.000070659.33800	12.49488
10317.000096848.62401	6.64998
10317.000074359.48742	14.986059999999998
10317.000074422.48742	6.863479999999999
10317.000060002.41931	15.15032
10317.000052478.4021	9.512170000000001
10317.000093575.53379	18.94455
10317.000008950A.2946	10.39793
10317.000007413.26483	6.70503
10317.000093416.53379	7.902610000000001
10317.000051227.4491	15.944079999999998
10317.000084386.42298	6.61972
10317.000069312.25862	18.248810000000002
10317.000069296.31503	5.47765
10317.000041271.25853	19.398609999999998
10317.000041530.26481	21.08631
10317.000028659.4016	9.79693
10317.000082572.42298	14.74977
10317.000069783.41931	12.872500000000002
10317.000033280.31503	15.086800000000002
10317.000097897.56079	13.15904
10317.000027902.2982	15.23838
10317.000035162.25370	11.990939999999998
10317.000028395.2982	22.65108
10317.000089518.48742	13.574429999999998
10317.000058892.25862	20.64491
10317.000092902.54638	11.112630000000001
10317.000054017.42299	13.64881
10317.000043090.4491	23.010309999999997
10317.000003458.2948	15.27161
10317.000007578.32954	23.460900000000002
10317.000082561.52698	16.537020000000002
10317.000032802.32981	20.530880000000003
10317.000101033.56079	7.920630000000001
10317.000060237.26478	14.170380000000002
10317.000050191.54638	18.553019999999997
10317.000003105.2960	14.89027
10317.000038352.26484	22.060190000000002
10317.000040098.3516	15.089120000000003
10317.000069751.26478	14.189889999999998
10317.000069069.26480	12.537549999999998
10317.000015521.2988	8.464569999999998
10317.000032641.3516	12.056460000000001
10317.000086616.51570	19.30025
10317.000031457.2982	12.153030000000001
10317.000086595.51570	19.37432
10317.000029153.3020	10.10746
10317.000089815.51570	18.04512
10317.000050295.7852	15.98122
10317.000023740.25370	16.74994
10317.000050624.46739	14.82882
10317.000047021.4033	15.704099999999997
10317.000076490.54638	14.396609999999999
10317.000048315.7852	11.36349
10317.000006113.2960	14.434109999999999
10317.000015258.2921	19.295450000000002
10317.000007764.2926	14.894079999999999
10317.000016380.3018	5.893859999999999
10317.000005572.2960	6.58679
10317.000030591.3516	20.257589999999997
10317.000028904.7852	15.599630000000003
10317.000005644.2960	19.089679999999998
10317.000047796.7852	13.41879
10317.000068127.26479	18.68621
10317.000063586.25370	14.894739999999999
10317.000005016.2946	15.95214
10317.000033685.3099	11.211509999999999
10317.000005803.2923	11.64177
10317.000066727.30606	9.88142
10317.000002171.2907	15.035390000000001
10317.000067960.26479	12.67793
10317.000072111.45578	9.880949999999999
10317.000102657.56187	9.249559999999999
10317.000069034.26480	15.3825
10317.000058820.25862	11.473170000000001
10317.000023413.3020	17.56323
10317.000002326.3022	10.505399999999996
10317.000063219.26480	17.83663
10317.000048334.25862	21.75386
10317.000069766.26478	13.231500000000002
10317.000003287.2948	20.98341
10317.000018330.48742	16.300530000000002
10317.000068083.26480	20.0744
10317.000033155.26478	13.031030000000001
10317.000067890.26479	19.39656
10317.000002863.2948	10.192340000000002
10317.000026637.3098	2.86547
10317.000069823.26478	12.60628
10317.000097192.54638	7.214110000000001
10317.000076180.42298	14.48642
10317.000039537.25853	10.787400000000002
10317.000027820.3022	19.207299999999996
10317.000051145.7852	8.922
10317.000005551.2907	16.03118
10317.000033461.25501	15.218160000000001
10317.000017758.7852	17.035450000000004
10317.000076748.42299	14.56273
10317.000015291.2919	12.37342
10317.000046125.4016	19.2995
10317.000066697.26478	14.33576
10317.000007545.32954	7.57375
10317.000005159.2960	16.51152
10317.000033339.25370	13.45498
10317.000050666.46739	15.68904
10317.000070657.50470	16.82879
10317.000005702.2905	9.71357
10317.000003358.2905	15.088560000000001
10317.000007484.26483	10.869099999999996
10317.000001275.2948	3.9556199999999997
10317.000021261.2988	2.56492
10317.000041063.3080	12.98246
10317.000012450.32954	4.29302
10317.000093103.53379	21.59514
10317.000001317.2948	11.55024
10317.000092967.54638	20.84321
10317.000096833.62401	17.62121
10317.000033554.26484	15.471970000000002
10317.000059968.26478	19.46689
10317.000070781.50470	18.24257
10317.000052273.25370	13.310710000000002
10317.000031162.2982	10.594449999999998
10317.000038427.4021	10.333380000000002
10317.000028697.3022	17.587359999999997
10317.000021344.3018	14.83248
10317.000023128.4583	19.02143
10317.000036429.3099	18.837979999999998
10317.000010548.2923	12.149849999999999
10317.000018298.2988	15.94765
10317.000067991.26479	11.45712
10317.000044292.7852	14.863850000000001
10317.000072033.42299	11.358700000000002
10317.000005576.2946	16.21842
10317.000090102.54638	19.165879999999998
10317.000023531.25370	4.29934
10317.000017760.2921	16.38133
10317.000013043.3020	11.41146
10317.000048370.45578	5.514379999999999
10317.000058758.25862	12.964319999999999
10317.000063320.26480	16.928539999999998
10317.000075945.51570	17.15178
10317.000050022.7852	12.397920000000003
10317.000006117.2932	11.89861
10317.000079010.48742	18.97542
10317.000020104.3018	7.950009999999999
10317.000001285.2948	17.15097
10317.000013908.2932	17.890239999999995
10317.000002605.2948	15.368810000000002
10317.000031469.31503	5.90979
10317.000004654.2946	7.19356
10317.000079374.42299	9.374950000000002
10317.000050016.56187	16.43659
10317.000028817.3098	18.621609999999997
10317.000030515.2982	21.105560000000004
10317.000067725.26479	14.223209999999998
10317.000035445.26481	14.267439999999999
10317.000017077.3020	13.74713
10317.000001580.2907	12.94362
10317.000099116.56079	17.97737
10317.000051222.53379	16.61408
10317.000045013.4016	19.55573
10317.000004796.2946	13.683209999999999
10317.000010192.2909	17.36759
10317.000069700.50470	7.4526900000000005
10317.000040369.4016	13.93919
10317.000050974.46739	10.4712
10317.000065609.25498	17.244690000000002
10317.000051127.7852	18.809919999999998
10317.000072109.45578	7.06277
10317.000063198.31503	16.871919999999996
10317.000060046.30606	15.647569999999998
10317.000012588.26483	7.77992
10317.000040378.3516	17.84831
10317.000029519.25501	20.89285
10317.000001961.2948	9.19217
10317.000020614.2988	12.43478
10317.000038456.32981	13.82884
10317.000023901.3099	16.10534
10317.000046992.4033	17.186670000000003
10317.000053333.31503	8.268
10317.000074352.42299	16.39775
10317.000098454.62401	6.474419999999999
10317.000004072.2948	9.7201
10317.000012035.2911	9.30912
10317.000007325.26485	18.716869999999997
10317.000027599.2982	7.95305
10317.000010258.3020	4.11845
10317.000030296.33800	7.40059
10317.000014573.2917	19.03328
10317.000068698.42298	20.059689999999996
10317.000065546.26478	20.57953
10317.000012423.32954	13.114690000000001
10317.000036973.3098	12.80194
10317.000016277.2921	22.28554
10317.000006912.2905	23.792820000000003
10317.000073408.50470	9.55096
10317.000066786.25853	17.43348
10317.000003319.2946	11.42209
10317.000003226.2907	18.920180000000002
10317.000013529.2917	7.71663
10317.000047323.53347	18.10086
10317.000101058.56187	10.17087
10317.000068151.26479	13.57847
10317.000050528.46739	16.112340000000003
10317.000046266.25370	5.3309299999999995
10317.000043118.26484	20.43929
10317.000007108.2812	17.29664
10317.000012510.26483	39.865219999999994
10317.000014938.3020	6.34364
10317.000068634.51570	9.19524
10317.000008955.2905	14.699459999999998
10317.000032893.2982	20.31946
10317.000026437.3018	9.09365
10317.000028543.3022	16.28367
10317.000069148.25862	8.45195
10317.000008973.3099	17.3099
10317.000014572.2919	10.31196
10317.000067789.26479	18.03555
10317.000008963.2907	7.89799
10317.000076286.48742	16.91534
10317.000041069.3080	19.22422
10317.000033231.4491	11.301490000000001
10317.000041642.26484	18.90487
10317.000030687.3099	20.648359999999997
10317.000023235.3018	6.0774
10317.000066548.41931	4.036949999999999
10317.000020388.3099	17.4409
10317.000026499.7852	13.72491
10317.000091004.51570	16.83547
10317.000012518.26485	33.15333000000001
10317.000072274.42299	10.02259
10317.000041695.26484	15.14192
10317.000001028.2948	16.07939
10317.000041536.26484	22.19826
10317.000082682.42298	9.705529999999998
10317.000049935.4021	7.32873
10317.000003729.2907	16.99551
10317.000060346.25370	12.46829
10317.000065449.26478	19.25591
10317.000058469.7852	5.075699999999999
10317.000098945.62401	14.32288
10317.000020496.3020	6.19423
10317.000004707.2946	16.436449999999997
10317.000073923.45578	7.878519999999999
10317.000084355.42298	12.765509999999999
10317.000060244.48742	15.576269999999997
10317.000052324.7852	20.927549999999997
10317.000068073.26479	13.74534
10317.000067718.26479	14.65813
10317.000015602.25853	11.52664
10317.000058709.30606	17.148169999999997
10317.000049768.4491	11.8744
10317.000015224.2919	22.07449
10317.000065432.42299	19.478369999999998
10317.000087017.45578	11.260639999999999
10317.000028772.3098	17.37797
10317.000036208.4021	10.248330000000001
10317.000013353.2911	17.645959999999995
10317.000003410.2907	14.158169999999997
10317.000020580.3022	17.16377
10317.000072006.31503	11.982709999999999
10317.000026143.3020	7.51889
10317.000016707.2921	20.36488
10317.000028105.3099	15.318490000000002
10317.000094677.56079	14.032769999999998
10317.000047655.25370	16.969910000000002
10317.000066871.26478	14.26502
10317.000067986.26479	13.453929999999998
10317.000009188.2932	12.668800000000001
10317.000070840.45578	15.801579999999998
10317.000015833.2926	7.8449
10317.000022321.25370	17.37069
10317.000044556.26481	15.537379999999999
10317.000074298.45578	11.3516
10317.000051241.26531	14.03937
10317.000070726.31503	18.131249999999998
10317.000054111.26481	9.818169999999999
10317.000003701.2960	5.880749999999999
10317.000087139.53379	20.97211
10317.000041545.45578	13.068240000000001
10317.000047838.53347	19.337060000000005
10317.000028126.32981	15.615179999999999
10317.000070754.31503	15.518390000000002
10317.000030451.54638	21.150419999999997
10317.000039986.3516	14.390739999999997
10317.000013780.2917	17.76545
10317.000070855.42298	8.481010000000001
10317.000031001.25370	9.846029999999999
10317.000093616.54638	12.47775
10317.000012936.2932	3.72508
10317.000001477.2905	9.22412
10317.000079075.54638	15.26369
10317.000072589.45578	7.8993
10317.000074573.42299	13.71569
10317.000101312.56079	12.05002
10317.000063280.26480	21.50657
10317.000023000.3098	19.284909999999996
10317.000066866.26480	14.435739999999996
10317.000072110.45578	10.77746
10317.000069390.26478	19.21259
10317.000039513.25370	12.473609999999999
10317.000059065.25370	8.929720000000001
10317.000069873.33800	10.707419999999999
10317.000048325.7852	16.38289
10317.000071985.33800	6.064900000000001
10317.000069213.25862	14.247780000000002
10317.000017621.2988	17.86484
10317.000013846.25370	14.95081
10317.000006757.2960	15.31107
10317.000007740.2907	19.31155
10317.000036972.3098	17.557650000000002
10317.000004878.2905	7.04606
10317.000010348.26485	11.98931
10317.000073860.50470	10.478080000000002
10317.000069384.26480	15.80102
10317.000001590.2907	18.614680000000003
10317.000058772.31503	10.327169999999999
10317.000013385.2911	9.00992
10317.000016221.2921	18.82889
10317.000001154.2948	8.755289999999999
10317.000071527.33800	16.35531
10317.000072587.41931	15.014849999999997
10317.000072387.45578	18.71023
10317.000049875.26481	6.796329999999999
10317.000020664.2988	17.50892
10317.000022597.3018	13.69467
10317.000028457.31503	7.72629
10317.000015040.2921	12.421949999999999
10317.000031420.26478	8.472439999999999
10317.000040103.26481	15.796079999999996
10317.000003923.2932	17.69353
10317.000051205.26481	14.736139999999997
10317.000004818.2946	15.605559999999997
10317.000101299.56079	13.78452
10317.000071472.50470	8.997440000000001
10317.000002996.2946	21.79163
10317.000053483.26531	20.85204
10317.000028859.3020	17.075110000000002
10317.000067712.26479	12.113890000000001
10317.000021999.25370	8.38528
10317.000007580.26483	14.557720000000002
10317.000022145.4016	14.41794
10317.000020717.2988	9.22116
10317.000035469.25501	9.204320000000001
10317.000005970.3018	8.75065
10317.000012520.32954	15.55749
10317.000047905.53347	6.9854899999999995
10317.000002222.2905	11.79281
10317.000005763.2911	14.108449999999998
10317.000007505.26483	18.52325
10317.000051213.4021	9.12138
10317.000084293.42298	15.176180000000002
10317.000059915.25370	20.694979999999997
10317.000002186.2948	16.62361
10317.000073766.45578	19.196089999999998
10317.000065689.25853	15.831019999999997
10317.000026423.3018	16.751679999999997
10317.000023969.3018	20.405140000000003
10317.000035768.7852	24.851129999999998
10317.000007597.26485	8.057389999999998
10317.000017390.25370	8.331510000000002
10317.000022125.3516	14.111139999999999
10317.000026100.3020	22.292350000000003
10317.000069153.25862	17.259169999999997
10317.000002259.2905	6.9300500000000005
10317.000054228.50470	8.68686
10317.000087680.52698	12.393609999999999
10317.000005573.2960	16.63682
10317.000046884.4033	13.534809999999998
10317.000016220.2921	21.041180000000004
10317.000036067.3099	20.41288
10317.000005990.2905	18.17412
10317.000066816.50470	11.36882
10317.000067531.26479	10.14784
10317.000028895.3022	14.18287
10317.000047780.4016	5.323359999999999
10317.000082967.48742	12.834899999999998
10317.000003558.3020	6.49217
10317.000003063.2905	18.25743
10317.000041976.3516	19.83019
10317.000001100.2948	12.05009
10317.000037551.26484	18.130670000000002
10317.000037489.3099	13.94815
10317.000049024.4016	16.0916
10317.000096969.62401	11.10428
10317.000013005.2917	14.960409999999998
10317.000098486.62401	6.34775
10317.000033248.32981	20.23222
10317.000037505.3099	11.9275
10317.000003535.2960	4.51049
10317.000059901.30606	12.898280000000002
10317.000047642.25501	18.874549999999996
10317.000009007.3516	12.88921
10317.000028207.3516	17.73462
10317.000071411.31503	10.246269999999999
10317.000038225.4016	21.657059999999998
10317.000043201.4016	17.63359
10317.000073538.50470	15.015339999999998
10317.000058836.31503	18.39701
10317.000079145.51570	16.828310000000002
10317.000067540.26479	12.358959999999998
10317.000100399.56079	16.28955
10317.000046883.4033	13.96919
10317.000002220.2948	5.009909999999999
10317.000015781.26483	16.5896
10317.000020039.2988	11.17401
10317.000015878.2923	11.967560000000002
10317.000074531.41931	16.095
10317.000032600.2982	5.8677600000000005
10317.000022407.45578	15.39462
10317.000001026.2946	19.488820000000004
10317.000067072.45578	16.14727
10317.000009427.2905	5.726070000000001
10317.000099126.56079	19.27999
10317.000058707.45578	14.18369
10317.000079420.41931	13.796059999999999
10317.000035773.52698	13.27778
10317.000098785.54638	21.544760000000004
10317.000092832.54638	10.840040000000002
10317.000011035.2932	17.89817
10317.000072619.48742	9.09705
10317.000048349.26481	8.602910000000001
10317.000003332.2960	7.884449999999999
10317.000010908.2909	16.965499999999995
10317.000011149.2911	16.79432
10317.000037939.26484	13.891789999999999
10317.000089212.48742	10.479149999999999
10317.000016207.2921	13.19977
10317.000069880.33800	9.08302
10317.000002698.3022	15.42105
10317.000076642.62401	13.54589
10317.000013814.3018	10.96522
10317.000013758.2917	8.65533
10317.000101084.56187	13.63574
10317.000015925.2926	17.257749999999998
10317.000072162.50470	12.40525
10317.000052275.25370	16.003069999999997
10317.000072269.42298	15.3666
10317.000090973.56079	14.20071
10317.000014490.2913	15.816479999999999
10317.000059219.62401	13.433720000000001
10317.000041818.26531	13.70807
10317.000092744.53379	4.8233
10317.000040080.26484	16.555280000000003
10317.000013424.2911	10.5108
10317.000031468.2982	11.05123
10317.000089520.48742	6.76503
10317.000011389.2911	16.34048
10317.000005067.2960	10.89228
10317.000097669.56187	13.90081
10317.000090539.48742	15.360999999999999
10317.000009701.2919	13.410079999999997
10317.000012699.26483	17.460520000000002
10317.000012705.26485	10.13143
10317.000099034.56079	19.196289999999998
10317.000017631.2923	15.56053
10317.000046106.7852	16.31353
10317.000012796.32954	13.455639999999997
10317.000067646.26479	11.075159999999999
10317.000012209.2913	15.997069999999997
10317.000079789.42298	7.40546
10317.000041305.3516	10.499290000000002
10317.000097656.54638	19.01215
10317.000004677.2946	13.334430000000001
10317.000041530.25501	21.87417
10317.000005770.2907	13.29127
10317.000017666.2988	15.9592
10317.000013174.2911	13.60022
10317.000002577.2946	6.0407399999999996
10317.000094561.53379	9.22785
10317.000079141.51570	21.4151
10317.000048250.25501	19.189220000000002
10317.000023650.25370	7.887979999999999
10317.000066747.25853	12.615379999999998
10317.000038264.4016	18.2977
10317.000070705.42299	14.37477
10317.000100423.56079	7.999050000000001
10317.000017217.2921	21.248909999999995
10317.000042905.4491	22.368509999999997
10317.000067492.26479	12.234210000000001
10317.000060287.42299	15.47766
10317.000002468.2905	9.72837
10317.000041360.3080	16.41547
10317.000007771.2926	10.39366
10317.000013413.2917	17.068649999999998
10317.000093079.51570	22.86437
10317.000066520.33800	16.96277
10317.000038401.3098	12.237189999999998
10317.000016749.2921	18.39696
10317.000074235.42299	17.90806
10317.000076318.48742	13.7911
10317.000023144.3018	16.97765
10317.000090974.52698	14.68983
10317.000010248.2988	9.995320000000001
10317.000010734.2932	17.478740000000002
10317.000016767.2921	18.06897
10317.000022263.3020	21.39658
10317.000020652.26478	15.132209999999999
10317.000003351.2905	4.42932
10317.000051159.7852	10.14349
10317.000022633.2982	17.83599
10317.000033101.25862	10.30201
10317.000007557.32954	11.848559999999999
10317.000050326.7852	12.354040000000001
10317.000058935.50470	12.3892
10317.000005552.2905	36.77196000000001
10317.000067073.45578	3.1901200000000003
10317.000051078.4021	7.42863
10317.000035272.4016	17.949949999999998
10317.000099079.56079	16.68264
10317.000010104.2909	16.98767
10317.000006009.2960	6.62041
10317.000031297.2982	12.587919999999999
10317.000065833.30606	20.93323
10317.000039602.25498	10.811819999999999
10317.000098334.62401	12.39818
10317.000069214.25862	13.97426
10317.000030375.3099	6.137509999999999
10317.000016281.2921	21.837400000000002
10317.000053398.7852	17.10483
10317.000015176.2919	13.21447
10317.000018441.3018	17.245340000000002
10317.000084592.42298	19.86906
10317.000038179.32981	16.02136
10317.000029485.3022	22.270709999999998
10317.000038134.32981	20.05613
10317.000010748.2913	11.576569999999998
10317.000007033.2909	20.666020000000003
10317.000015178.2919	18.358749999999997
10317.000040321.4016	13.779630000000001
10317.000007434.32954	17.04477
10317.000068133.26479	13.63051
10317.000020719.2988	22.35492
10317.000027761.3022	20.822589999999998
10317.000001552.2948	10.75247
10317.000020068.2988	18.133000000000003
10317.000034176.30606	4.97193
10317.000004278.2907	10.172430000000002
10317.000027372.2982	9.087929999999998
10317.000097005.62401	10.20861
10317.000023231.3018	8.905190000000001
10317.000025989.3020	16.501929999999998
10317.000084666.42298	14.641499999999997
10317.000015184.2919	9.613589999999999
10317.000039985.3516	14.352509999999999
10317.000011039.2932	22.03876
10317.000065567.25862	12.135599999999998
10317.000016202.2921	15.067929999999999
10317.000042630.4491	15.05171
10317.000067754.26479	16.30481
10317.000033781.2982	13.553409999999998
10317.000074184.42299	13.98415
10317.000011337.2932	16.19697
10317.000052258.25501	4.239509999999999
10317.000010351.26483	8.01036
10317.000087296.51570	13.05999
10317.000022958.3018	7.9078599999999994
10317.000031935.26480	21.57941
10317.000097765.56187	7.795439999999999
10317.000084480.42298	16.88924
10317.000001077.2948	9.69106
10317.000032657.4491	18.42901
10317.000038112.25501	13.556509999999998
10317.000058754.25853	20.70765
10317.000003167.2960	16.448159999999998
10317.000036080.3099	14.46648
10317.000021982.3020	16.00749
10317.000038132.4016	18.380979999999997
10317.000027644.3020	14.26509
10317.000028970.2982	17.22708
10317.000004057.42298	19.69648
10317.000076507.51570	11.90463
10317.000001763.2948	8.73933
10317.000073359.50470	12.482030000000002
10317.000001049.2948	19.710589999999996
10317.000097688.54638	12.34274
10317.000065948.25853	7.785360000000001
10317.000012818.26485	13.23558
10317.000028193.3022	18.82555
10317.000023763.3099	14.25738
10317.000022940.56079	8.838439999999999
10317.000050372.46739	15.133930000000001
10317.000058505.25370	8.15554
10317.000049974.25501	18.74146
10317.000072434.31503	13.534889999999999
10317.000071419.31503	9.20978
10317.000036165.3099	18.04663
10317.000058981.26531	11.43821
10317.000074723.51570	14.02888
10317.000031368.2982	19.146130000000003
10317.000058359.25370	8.1012
10317.000028363.26484	18.64818
10317.000067739.26479	10.80461
10317.000026492.25370	10.95556
10317.000023322.3018	16.83767
10317.000050255.4583	23.64483
10317.000068012.26479	16.902829999999998
10317.000079790.42298	9.07085
10317.000038136.26484	16.38251
10317.000029358.3022	14.677969999999998
